game_id,n_players,winner,village_win,n_days,n_suspicion_agents,suspicion_agent_id,suspicion_agent_role,suspicion_agent_survived,suspicion_agent_won,n_susp_agents_survived,n_susp_agents_won,n_village_sus_won,total_votes,correct_wolf_votes,false_accusations,wolf_vote_precision,wolf_vote_recall,false_accusation_rate,total_wolves,wolves_executed,day_first_wolf_executed,rnd_votes,heur_votes,bay_votes,mcts_votes,logic_votes,heur_susp_votes,bay_susp_votes,mcts_susp_votes,rnd_correct_pct,heur_correct_pct,bay_correct_pct,mcts_correct_pct,logic_correct_pct,heur_susp_correct_pct,bay_susp_correct_pct,mcts_susp_correct_pct,mean_sigma_wolves,mean_sigma_nonwolves,sigma_gap,mean_combined_wolves,mean_combined_nonwolves,combined_gap,mean_d1,mean_d2,mean_d3,mean_d4,mean_d5,mean_d1_wolves,mean_d1_nonwolves,mean_d2_wolves,mean_d2_nonwolves,mean_d3_wolves,mean_d3_nonwolves,mean_d4_wolves,mean_d4_nonwolves,mean_d5_wolves,mean_d5_nonwolves
8196,8,WOLF,False,3,0,,,,,0,0,0,18,5,13,0.2778,1.0,0.7222,2,1,1,18,0,0,0,0,0,0,0,0.2778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8197,8,WOLF,False,2,0,,,,,0,0,0,14,2,12,0.1429,1.0,0.8571,2,0,,14,0,0,0,0,0,0,0,0.1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8198,8,VILLAGE,True,3,0,,,,,0,0,0,18,7,11,0.3889,1.0,0.6111,2,2,1,18,0,0,0,0,0,0,0,0.3889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8199,8,WOLF,False,2,0,,,,,0,0,0,14,4,10,0.2857,1.0,0.7143,2,0,,14,0,0,0,0,0,0,0,0.2857,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8200,8,WOLF,False,2,0,,,,,0,0,0,14,5,9,0.3571,1.0,0.6429,2,0,,14,0,0,0,0,0,0,0,0.3571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8201,8,WOLF,False,3,0,,,,,0,0,0,18,8,10,0.4444,1.0,0.5556,2,1,2,18,0,0,0,0,0,0,0,0.4444,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8202,8,WOLF,False,2,0,,,,,0,0,0,14,2,12,0.1429,0.5,0.8571,2,0,,14,0,0,0,0,0,0,0,0.1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8203,8,VILLAGE,True,2,0,,,,,0,0,0,14,6,8,0.4286,1.0,0.5714,2,2,1,14,0,0,0,0,0,0,0,0.4286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8204,8,WOLF,False,2,0,,,,,0,0,0,14,5,9,0.3571,1.0,0.6429,2,0,,14,0,0,0,0,0,0,0,0.3571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8205,8,WOLF,False,2,0,,,,,0,0,0,14,5,9,0.3571,1.0,0.6429,2,0,,14,0,0,0,0,0,0,0,0.3571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8206,8,WOLF,False,3,0,,,,,0,0,0,18,5,13,0.2778,1.0,0.7222,2,1,1,18,0,0,0,0,0,0,0,0.2778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8207,8,VILLAGE,True,3,0,,,,,0,0,0,18,7,11,0.3889,1.0,0.6111,2,2,1,18,0,0,0,0,0,0,0,0.3889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8208,8,WOLF,False,2,0,,,,,0,0,0,14,2,12,0.1429,1.0,0.8571,2,0,,14,0,0,0,0,0,0,0,0.1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8209,8,WOLF,False,2,0,,,,,0,0,0,14,2,12,0.1429,1.0,0.8571,2,0,,14,0,0,0,0,0,0,0,0.1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8210,8,WOLF,False,3,0,,,,,0,0,0,18,5,13,0.2778,1.0,0.7222,2,1,1,18,0,0,0,0,0,0,0,0.2778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8211,8,WOLF,False,3,0,,,,,0,0,0,18,5,13,0.2778,1.0,0.7222,2,1,2,18,0,0,0,0,0,0,0,0.2778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8212,8,VILLAGE,True,2,0,,,,,0,0,0,14,5,9,0.3571,1.0,0.6429,2,2,1,14,0,0,0,0,0,0,0,0.3571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8213,8,WOLF,False,2,0,,,,,0,0,0,14,6,8,0.4286,1.0,0.5714,2,0,,14,0,0,0,0,0,0,0,0.4286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8214,8,WOLF,False,3,0,,,,,0,0,0,18,3,15,0.1667,1.0,0.8333,2,1,1,18,0,0,0,0,0,0,0,0.1667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8215,8,WOLF,False,2,0,,,,,0,0,0,14,4,10,0.2857,1.0,0.7143,2,0,,14,0,0,0,0,0,0,0,0.2857,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8216,8,WOLF,False,2,0,,,,,0,0,0,14,4,10,0.2857,1.0,0.7143,2,0,,14,0,0,0,0,0,0,0,0.2857,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8217,8,VILLAGE,True,2,0,,,,,0,0,0,14,5,9,0.3571,1.0,0.6429,2,2,1,14,0,0,0,0,0,0,0,0.3571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8218,8,VILLAGE,True,3,0,,,,,0,0,0,18,5,13,0.2778,1.0,0.7222,2,2,1,18,0,0,0,0,0,0,0,0.2778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8219,8,WOLF,False,2,0,,,,,0,0,0,14,6,8,0.4286,1.0,0.5714,2,0,,14,0,0,0,0,0,0,0,0.4286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8220,8,WOLF,False,2,0,,,,,0,0,0,14,4,10,0.2857,1.0,0.7143,2,0,,14,0,0,0,0,0,0,0,0.2857,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8221,8,WOLF,False,3,0,,,,,0,0,0,18,4,14,0.2222,1.0,0.7778,2,1,1,18,0,0,0,0,0,0,0,0.2222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8222,8,WOLF,False,3,0,,,,,0,0,0,18,6,12,0.3333,1.0,0.6667,2,1,1,18,0,0,0,0,0,0,0,0.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8223,8,WOLF,False,2,0,,,,,0,0,0,14,3,11,0.2143,1.0,0.7857,2,0,,14,0,0,0,0,0,0,0,0.2143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8224,8,WOLF,False,3,0,,,,,0,0,0,18,5,13,0.2778,1.0,0.7222,2,1,2,18,0,0,0,0,0,0,0,0.2778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8225,8,WOLF,False,2,0,,,,,0,0,0,14,5,9,0.3571,1.0,0.6429,2,0,,14,0,0,0,0,0,0,0,0.3571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8226,8,WOLF,False,3,0,,,,,0,0,0,18,7,11,0.3889,1.0,0.6111,2,1,2,18,0,0,0,0,0,0,0,0.3889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8227,8,WOLF,False,2,0,,,,,0,0,0,14,3,11,0.2143,1.0,0.7857,2,0,,14,0,0,0,0,0,0,0,0.2143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8228,8,WOLF,False,3,0,,,,,0,0,0,18,5,13,0.2778,1.0,0.7222,2,1,2,18,0,0,0,0,0,0,0,0.2778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8229,8,WOLF,False,3,0,,,,,0,0,0,18,4,14,0.2222,1.0,0.7778,2,1,1,18,0,0,0,0,0,0,0,0.2222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8230,8,WOLF,False,3,0,,,,,0,0,0,18,5,13,0.2778,1.0,0.7222,2,1,1,18,0,0,0,0,0,0,0,0.2778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8231,8,WOLF,False,2,0,,,,,0,0,0,14,2,12,0.1429,0.5,0.8571,2,0,,14,0,0,0,0,0,0,0,0.1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8232,8,WOLF,False,3,0,,,,,0,0,0,18,4,14,0.2222,1.0,0.7778,2,1,2,18,0,0,0,0,0,0,0,0.2222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8233,8,WOLF,False,2,0,,,,,0,0,0,14,1,13,0.0714,0.5,0.9286,2,0,,14,0,0,0,0,0,0,0,0.0714,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8234,8,VILLAGE,True,3,0,,,,,0,0,0,18,7,11,0.3889,1.0,0.6111,2,2,2,18,0,0,0,0,0,0,0,0.3889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8235,8,WOLF,False,3,0,,,,,0,0,0,18,3,15,0.1667,1.0,0.8333,2,1,1,18,0,0,0,0,0,0,0,0.1667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8236,8,WOLF,False,3,0,,,,,0,0,0,18,5,13,0.2778,1.0,0.7222,2,1,2,18,0,0,0,0,0,0,0,0.2778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8237,8,WOLF,False,2,0,,,,,0,0,0,14,1,13,0.0714,0.5,0.9286,2,0,,14,0,0,0,0,0,0,0,0.0714,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8238,8,WOLF,False,3,0,,,,,0,0,0,18,7,11,0.3889,1.0,0.6111,2,1,2,18,0,0,0,0,0,0,0,0.3889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8239,8,WOLF,False,2,0,,,,,0,0,0,14,2,12,0.1429,1.0,0.8571,2,0,,14,0,0,0,0,0,0,0,0.1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8240,8,WOLF,False,3,0,,,,,0,0,0,18,6,12,0.3333,1.0,0.6667,2,1,1,18,0,0,0,0,0,0,0,0.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8241,8,WOLF,False,2,0,,,,,0,0,0,14,2,12,0.1429,1.0,0.8571,2,0,,14,0,0,0,0,0,0,0,0.1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8242,8,VILLAGE,True,3,0,,,,,0,0,0,18,6,12,0.3333,1.0,0.6667,2,2,2,18,0,0,0,0,0,0,0,0.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8243,8,WOLF,False,3,0,,,,,0,0,0,18,4,14,0.2222,1.0,0.7778,2,1,1,18,0,0,0,0,0,0,0,0.2222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8244,8,WOLF,False,2,0,,,,,0,0,0,14,4,10,0.2857,0.5,0.7143,2,0,,14,0,0,0,0,0,0,0,0.2857,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8245,8,WOLF,False,2,0,,,,,0,0,0,14,5,9,0.3571,1.0,0.6429,2,0,,14,0,0,0,0,0,0,0,0.3571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8246,8,WOLF,False,3,0,,,,,0,0,0,18,5,13,0.2778,1.0,0.7222,2,1,1,18,0,0,0,0,0,0,0,0.2778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8247,8,WOLF,False,2,0,,,,,0,0,0,14,1,13,0.0714,0.5,0.9286,2,0,,14,0,0,0,0,0,0,0,0.0714,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8248,8,VILLAGE,True,3,0,,,,,0,0,0,18,6,12,0.3333,1.0,0.6667,2,2,2,18,0,0,0,0,0,0,0,0.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8249,8,WOLF,False,2,0,,,,,0,0,0,14,4,10,0.2857,1.0,0.7143,2,0,,14,0,0,0,0,0,0,0,0.2857,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8250,8,WOLF,False,2,0,,,,,0,0,0,14,4,10,0.2857,0.5,0.7143,2,0,,14,0,0,0,0,0,0,0,0.2857,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8251,8,WOLF,False,3,0,,,,,0,0,0,18,5,13,0.2778,1.0,0.7222,2,1,1,18,0,0,0,0,0,0,0,0.2778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8252,8,WOLF,False,3,0,,,,,0,0,0,18,4,14,0.2222,1.0,0.7778,2,1,1,18,0,0,0,0,0,0,0,0.2222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8253,8,WOLF,False,3,0,,,,,0,0,0,18,5,13,0.2778,1.0,0.7222,2,1,2,18,0,0,0,0,0,0,0,0.2778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8254,8,WOLF,False,3,0,,,,,0,0,0,18,8,10,0.4444,1.0,0.5556,2,1,2,18,0,0,0,0,0,0,0,0.4444,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8255,8,WOLF,False,2,0,,,,,0,0,0,14,3,11,0.2143,1.0,0.7857,2,0,,14,0,0,0,0,0,0,0,0.2143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8256,8,WOLF,False,2,0,,,,,0,0,0,14,4,10,0.2857,0.5,0.7143,2,0,,14,0,0,0,0,0,0,0,0.2857,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8257,8,WOLF,False,2,0,,,,,0,0,0,14,3,11,0.2143,1.0,0.7857,2,0,,14,0,0,0,0,0,0,0,0.2143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8258,8,WOLF,False,3,0,,,,,0,0,0,18,3,15,0.1667,1.0,0.8333,2,1,1,18,0,0,0,0,0,0,0,0.1667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8259,8,WOLF,False,2,0,,,,,0,0,0,14,3,11,0.2143,1.0,0.7857,2,0,,14,0,0,0,0,0,0,0,0.2143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8260,8,WOLF,False,3,0,,,,,0,0,0,18,5,13,0.2778,1.0,0.7222,2,1,2,18,0,0,0,0,0,0,0,0.2778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8261,8,WOLF,False,3,0,,,,,0,0,0,18,4,14,0.2222,1.0,0.7778,2,1,1,18,0,0,0,0,0,0,0,0.2222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8262,8,WOLF,False,2,0,,,,,0,0,0,14,2,12,0.1429,1.0,0.8571,2,0,,14,0,0,0,0,0,0,0,0.1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8263,8,WOLF,False,3,0,,,,,0,0,0,18,6,12,0.3333,1.0,0.6667,2,1,1,18,0,0,0,0,0,0,0,0.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8264,8,WOLF,False,2,0,,,,,0,0,0,14,1,13,0.0714,0.5,0.9286,2,0,,14,0,0,0,0,0,0,0,0.0714,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8265,8,VILLAGE,True,3,0,,,,,0,0,0,18,6,12,0.3333,1.0,0.6667,2,2,2,18,0,0,0,0,0,0,0,0.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8266,8,VILLAGE,True,3,0,,,,,0,0,0,18,7,11,0.3889,1.0,0.6111,2,2,1,18,0,0,0,0,0,0,0,0.3889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8267,8,VILLAGE,True,3,0,,,,,0,0,0,18,8,10,0.4444,1.0,0.5556,2,2,2,18,0,0,0,0,0,0,0,0.4444,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8268,8,WOLF,False,3,0,,,,,0,0,0,18,6,12,0.3333,1.0,0.6667,2,1,1,18,0,0,0,0,0,0,0,0.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8269,8,WOLF,False,2,0,,,,,0,0,0,14,3,11,0.2143,1.0,0.7857,2,0,,14,0,0,0,0,0,0,0,0.2143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8270,8,VILLAGE,True,3,0,,,,,0,0,0,18,9,9,0.5,1.0,0.5,2,2,2,18,0,0,0,0,0,0,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8271,8,WOLF,False,2,0,,,,,0,0,0,14,2,12,0.1429,1.0,0.8571,2,0,,14,0,0,0,0,0,0,0,0.1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8272,8,VILLAGE,True,3,0,,,,,0,0,0,18,6,12,0.3333,1.0,0.6667,2,2,1,18,0,0,0,0,0,0,0,0.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8273,8,WOLF,False,2,0,,,,,0,0,0,14,3,11,0.2143,1.0,0.7857,2,0,,14,0,0,0,0,0,0,0,0.2143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8274,8,WOLF,False,2,0,,,,,0,0,0,14,3,11,0.2143,1.0,0.7857,2,0,,14,0,0,0,0,0,0,0,0.2143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8275,8,WOLF,False,2,0,,,,,0,0,0,14,3,11,0.2143,1.0,0.7857,2,0,,14,0,0,0,0,0,0,0,0.2143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8276,8,WOLF,False,3,0,,,,,0,0,0,18,5,13,0.2778,1.0,0.7222,2,1,1,18,0,0,0,0,0,0,0,0.2778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8277,8,WOLF,False,2,0,,,,,0,0,0,14,3,11,0.2143,1.0,0.7857,2,0,,14,0,0,0,0,0,0,0,0.2143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8278,8,VILLAGE,True,2,0,,,,,0,0,0,14,4,10,0.2857,1.0,0.7143,2,2,1,14,0,0,0,0,0,0,0,0.2857,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279,8,WOLF,False,2,0,,,,,0,0,0,14,2,12,0.1429,0.5,0.8571,2,0,,14,0,0,0,0,0,0,0,0.1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8280,8,WOLF,False,3,0,,,,,0,0,0,18,6,12,0.3333,1.0,0.6667,2,1,2,18,0,0,0,0,0,0,0,0.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8281,8,VILLAGE,True,3,0,,,,,0,0,0,18,6,12,0.3333,1.0,0.6667,2,2,2,18,0,0,0,0,0,0,0,0.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8282,8,WOLF,False,2,0,,,,,0,0,0,14,4,10,0.2857,1.0,0.7143,2,0,,14,0,0,0,0,0,0,0,0.2857,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8283,8,WOLF,False,2,0,,,,,0,0,0,14,4,10,0.2857,1.0,0.7143,2,0,,14,0,0,0,0,0,0,0,0.2857,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8284,8,WOLF,False,3,0,,,,,0,0,0,18,6,12,0.3333,1.0,0.6667,2,1,2,18,0,0,0,0,0,0,0,0.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8285,8,VILLAGE,True,3,0,,,,,0,0,0,18,9,9,0.5,1.0,0.5,2,2,2,18,0,0,0,0,0,0,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8286,8,WOLF,False,3,0,,,,,0,0,0,18,7,11,0.3889,1.0,0.6111,2,1,2,18,0,0,0,0,0,0,0,0.3889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8287,8,WOLF,False,2,0,,,,,0,0,0,14,5,9,0.3571,1.0,0.6429,2,0,,14,0,0,0,0,0,0,0,0.3571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8288,8,WOLF,False,3,0,,,,,0,0,0,18,5,13,0.2778,1.0,0.7222,2,1,2,18,0,0,0,0,0,0,0,0.2778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8289,8,WOLF,False,2,0,,,,,0,0,0,14,2,12,0.1429,0.5,0.8571,2,0,,14,0,0,0,0,0,0,0,0.1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8290,8,WOLF,False,2,0,,,,,0,0,0,14,3,11,0.2143,1.0,0.7857,2,0,,14,0,0,0,0,0,0,0,0.2143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8291,8,WOLF,False,3,0,,,,,0,0,0,18,3,15,0.1667,1.0,0.8333,2,1,1,18,0,0,0,0,0,0,0,0.1667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8292,8,WOLF,False,2,0,,,,,0,0,0,14,3,11,0.2143,1.0,0.7857,2,0,,14,0,0,0,0,0,0,0,0.2143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8293,8,WOLF,False,2,0,,,,,0,0,0,14,4,10,0.2857,1.0,0.7143,2,0,,14,0,0,0,0,0,0,0,0.2857,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8294,8,WOLF,False,2,0,,,,,0,0,0,14,2,12,0.1429,1.0,0.8571,2,0,,14,0,0,0,0,0,0,0,0.1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8295,8,VILLAGE,True,2,0,,,,,0,0,0,14,5,9,0.3571,1.0,0.6429,2,2,1,14,0,0,0,0,0,0,0,0.3571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8296,8,VILLAGE,True,3,0,,,,,0,0,0,18,4,14,0.2222,1.0,0.7778,2,2,2,18,0,0,0,0,0,0,0,0.2222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8297,8,VILLAGE,True,2,0,,,,,0,0,0,14,6,8,0.4286,1.0,0.5714,2,2,1,14,0,0,0,0,0,0,0,0.4286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8298,8,WOLF,False,2,0,,,,,0,0,0,14,3,11,0.2143,1.0,0.7857,2,0,,14,0,0,0,0,0,0,0,0.2143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8299,8,WOLF,False,3,0,,,,,0,0,0,18,8,10,0.4444,1.0,0.5556,2,1,2,18,0,0,0,0,0,0,0,0.4444,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8300,8,WOLF,False,2,0,,,,,0,0,0,14,2,12,0.1429,1.0,0.8571,2,0,,14,0,0,0,0,0,0,0,0.1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8301,8,WOLF,False,2,0,,,,,0,0,0,14,2,12,0.1429,1.0,0.8571,2,0,,14,0,0,0,0,0,0,0,0.1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8302,8,WOLF,False,3,0,,,,,0,0,0,18,3,15,0.1667,1.0,0.8333,2,1,1,18,0,0,0,0,0,0,0,0.1667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8303,8,VILLAGE,True,3,0,,,,,0,0,0,18,5,13,0.2778,1.0,0.7222,2,2,1,18,0,0,0,0,0,0,0,0.2778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8304,8,WOLF,False,3,0,,,,,0,0,0,18,7,11,0.3889,1.0,0.6111,2,1,1,18,0,0,0,0,0,0,0,0.3889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8305,8,WOLF,False,3,0,,,,,0,0,0,18,5,13,0.2778,1.0,0.7222,2,1,2,18,0,0,0,0,0,0,0,0.2778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8306,8,VILLAGE,True,3,0,,,,,0,0,0,18,9,9,0.5,1.0,0.5,2,2,1,18,0,0,0,0,0,0,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8307,8,WOLF,False,2,0,,,,,0,0,0,14,2,12,0.1429,1.0,0.8571,2,0,,14,0,0,0,0,0,0,0,0.1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8308,8,WOLF,False,3,0,,,,,0,0,0,18,6,12,0.3333,1.0,0.6667,2,1,2,18,0,0,0,0,0,0,0,0.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8309,8,WOLF,False,2,0,,,,,0,0,0,14,3,11,0.2143,1.0,0.7857,2,0,,14,0,0,0,0,0,0,0,0.2143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8310,8,VILLAGE,True,2,0,,,,,0,0,0,14,6,8,0.4286,1.0,0.5714,2,2,1,14,0,0,0,0,0,0,0,0.4286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8311,8,WOLF,False,3,0,,,,,0,0,0,18,4,14,0.2222,1.0,0.7778,2,1,1,18,0,0,0,0,0,0,0,0.2222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8312,8,WOLF,False,2,0,,,,,0,0,0,14,1,13,0.0714,0.5,0.9286,2,0,,14,0,0,0,0,0,0,0,0.0714,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8313,8,WOLF,False,3,0,,,,,0,0,0,18,6,12,0.3333,1.0,0.6667,2,1,1,18,0,0,0,0,0,0,0,0.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8314,8,WOLF,False,3,0,,,,,0,0,0,18,7,11,0.3889,1.0,0.6111,2,1,2,18,0,0,0,0,0,0,0,0.3889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8315,8,WOLF,False,2,0,,,,,0,0,0,14,3,11,0.2143,1.0,0.7857,2,0,,14,0,0,0,0,0,0,0,0.2143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8316,8,WOLF,False,2,0,,,,,0,0,0,14,3,11,0.2143,1.0,0.7857,2,0,,14,0,0,0,0,0,0,0,0.2143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8317,8,WOLF,False,2,0,,,,,0,0,0,14,5,9,0.3571,1.0,0.6429,2,0,,14,0,0,0,0,0,0,0,0.3571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8318,8,WOLF,False,3,0,,,,,0,0,0,18,6,12,0.3333,1.0,0.6667,2,1,1,18,0,0,0,0,0,0,0,0.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8319,8,WOLF,False,3,0,,,,,0,0,0,18,5,13,0.2778,1.0,0.7222,2,1,1,18,0,0,0,0,0,0,0,0.2778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8320,8,WOLF,False,3,0,,,,,0,0,0,18,4,14,0.2222,1.0,0.7778,2,1,2,18,0,0,0,0,0,0,0,0.2222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8321,8,WOLF,False,2,0,,,,,0,0,0,14,3,11,0.2143,0.5,0.7857,2,0,,14,0,0,0,0,0,0,0,0.2143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8322,8,WOLF,False,3,0,,,,,0,0,0,18,8,10,0.4444,1.0,0.5556,2,1,2,18,0,0,0,0,0,0,0,0.4444,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8323,8,WOLF,False,3,0,,,,,0,0,0,18,7,11,0.3889,1.0,0.6111,2,1,1,18,0,0,0,0,0,0,0,0.3889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8324,8,WOLF,False,2,0,,,,,0,0,0,14,2,12,0.1429,0.5,0.8571,2,0,,14,0,0,0,0,0,0,0,0.1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8325,8,WOLF,False,2,0,,,,,0,0,0,14,2,12,0.1429,0.5,0.8571,2,0,,14,0,0,0,0,0,0,0,0.1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8326,8,WOLF,False,3,0,,,,,0,0,0,18,2,16,0.1111,0.5,0.8889,2,1,2,18,0,0,0,0,0,0,0,0.1111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8327,8,WOLF,False,2,0,,,,,0,0,0,14,2,12,0.1429,1.0,0.8571,2,0,,14,0,0,0,0,0,0,0,0.1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8328,8,WOLF,False,3,0,,,,,0,0,0,18,4,14,0.2222,1.0,0.7778,2,1,1,18,0,0,0,0,0,0,0,0.2222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
